VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal;updated_at
51141;SO51141;30/05/2024;11/06/2024;11/06/2024;5;30096 - 10452734119;SC;Mary;Vaca;Jillian Carson;Arequipa;Debito/Credito;4009.596;13/01/2025
55330;SO55330;30/08/2024;11/09/2024;11/09/2024;5;30096 - 10452734119;SC;Mary;Vaca;Jillian Carson;Arequipa;Debito/Credito;3430.62;13/01/2025
61192;SO61192;30/11/2024;12/12/2024;12/12/2024;5;30096 - 10452734119;SC;Mary;Vaca;Jillian Carson;Arequipa;Debito/Credito;2783.988;13/01/2025
67291;SO67291;01/03/2025;09/03/2025;09/03/2025;5;30096 - 10452734119;SC;Mary;Vaca;Jillian Carson;Arequipa;Debito/Credito;1074.264;13/01/2025
50288;SO50288;30/03/2024;12/04/2024;11/04/2024;5;29691 - 35627360;SC;Jose;Curry;Tsvi Reiter;Cusco;Debito/Credito;647.994;13/01/2025
51852;SO51852;30/06/2024;12/07/2024;12/07/2024;5;29691 - 35627360;SC;Jose;Curry;Tsvi Reiter;Cusco;Debito/Credito;4180.446;13/01/2025
57081;SO57081;30/09/2024;12/10/2024;12/10/2024;5;29691 - 35627360;SC;Jose;Curry;Tsvi Reiter;Cusco;Debito/Credito;2901.234;13/01/2025
63270;SO63270;31/12/2024;12/01/2025;12/01/2025;5;29691 - 35627360;SC;Jose;Curry;Tsvi Reiter;Cusco;Debito/Credito;4340.67;13/01/2025
51109;SO51109;30/05/2024;12/06/2024;11/06/2024;5;29693 - 10334789208;SC;Ryan;Danner;Rachel Valdez;Junín;Debito/Credito;66934.7011;13/01/2025
55254;SO55254;30/08/2024;08/09/2024;08/09/2024;5;29693 - 10334789208;SC;Ryan;Danner;Rachel Valdez;Junín;Debito/Credito;104153.3951;13/01/2025
61190;SO61190;30/11/2024;12/12/2024;12/12/2024;5;29693 - 10334789208;SC;Ryan;Danner;Rachel Valdez;Junín;Debito/Credito;37202.7812;13/01/2025
67278;SO67278;01/03/2025;13/03/2025;15/03/2025;5;29693 - 10334789208;SC;Ryan;Danner;Rachel Valdez;Junín;Debito/Credito;63761.3483;13/01/2025
51119;SO51119;30/05/2024;13/06/2024;11/06/2024;5;29694 - 33093471;SC;Mike;Danseglio;Jillian Carson;Arequipa;Debito/Credito;1725.8568;13/01/2025
55329;SO55329;30/08/2024;11/09/2024;11/09/2024;5;29694 - 33093471;SC;Mike;Danseglio;Jillian Carson;Arequipa;Debito/Credito;1336.23;13/01/2025
61191;SO61191;30/11/2024;12/12/2024;12/12/2024;5;29694 - 33093471;SC;Mike;Danseglio;Jillian Carson;Arequipa;Debito/Credito;602.346;13/01/2025
67350;SO67350;01/03/2025;13/03/2025;13/03/2025;5;29694 - 33093471;SC;Mike;Danseglio;Jillian Carson;Arequipa;Debito/Credito;802.398;13/01/2025
53605;SO53605;31/07/2024;13/08/2024;12/08/2024;5;29695 - 10286825453;SC;Megan;Davis;David Campbell;Lima;Debito/Credito;66871.8419;13/01/2025
59031;SO59031;30/10/2024;12/11/2024;11/11/2024;5;29695 - 10286825453;SC;Megan;Davis;David Campbell;Lima;Debito/Credito;46448.562;13/01/2025
65278;SO65278;29/01/2025;10/02/2025;10/02/2025;5;29695 - 10286825453;SC;Megan;Davis;David Campbell;Lima;Debito/Credito;37661.5373;13/01/2025
50246;SO50246;30/03/2024;11/04/2024;11/04/2024;5;29698 - 55930760;SC;Jacob;Dean;Jae Pak;Ica;Debito/Credito;26049.4939;13/01/2025
51772;SO51772;30/06/2024;07/07/2024;07/07/2024;5;29698 - 55930760;SC;Jacob;Dean;Jae Pak;Ica;Debito/Credito;43789.848;13/01/2025
57161;SO57161;30/09/2024;12/10/2024;12/10/2024;5;29698 - 55930760;SC;Jacob;Dean;Jae Pak;Ica;Debito/Credito;28746.594;13/01/2025
63174;SO63174;31/12/2024;12/01/2025;12/01/2025;5;29698 - 55930760;SC;Jacob;Dean;Jae Pak;Ica;Debito/Credito;25409.34;13/01/2025
50245;SO50245;30/03/2024;12/04/2024;11/04/2024;5;29699 - 47893853;SC;Alexander;Deborde;Garrett Vargas;Ica;Debito/Credito;31536.6745;13/01/2025
53588;SO53588;31/07/2024;12/08/2024;14/08/2024;5;29700 - 45841693;SC;Barbara;Decker;Syed Abbas;Cajamarca;Debito/Credito;54.942;13/01/2025
59062;SO59062;30/10/2024;11/11/2024;11/11/2024;5;29700 - 45841693;SC;Barbara;Decker;Lynn Tsoflias;Cajamarca;Debito/Credito;23.484;13/01/2025
65317;SO65317;29/01/2025;10/02/2025;10/02/2025;5;29700 - 45841693;SC;Barbara;Decker;Lynn Tsoflias;Cajamarca;Debito/Credito;1604.796;13/01/2025
50226;SO50226;30/03/2024;11/04/2024;11/04/2024;5;29703 - 60129438;SC;Stefan;Delmarco;Linda Mitchell;Piura;Debito/Credito;56174.6585;13/01/2025
50284;SO50284;30/03/2024;12/04/2024;11/04/2024;5;29705 - 60234361;SC;Della;Demott Jr;Garrett Vargas;Ica;Debito/Credito;44798.9579;13/01/2025
51839;SO51839;30/06/2024;06/07/2024;06/07/2024;5;29705 - 60234361;SC;Della;Demott Jr;Garrett Vargas;Ica;Debito/Credito;42829.6815;13/01/2025
57122;SO57122;30/09/2024;12/10/2024;12/10/2024;5;29705 - 60234361;SC;Della;Demott Jr;Garrett Vargas;Ica;Debito/Credito;27643.136;13/01/2025
63239;SO63239;31/12/2024;07/01/2025;07/01/2025;5;29705 - 60234361;SC;Della;Demott Jr;Garrett Vargas;Ica;Debito/Credito;15360.972;13/01/2025
51814;SO51814;30/06/2024;08/07/2024;08/07/2024;5;29706 - 73486730;SC;Bruno;Deniut;Lynn Tsoflias;Cajamarca;Debito/Credito;57103.0684;13/01/2025
57127;SO57127;30/09/2024;12/10/2024;12/10/2024;5;29706 - 73486730;SC;Bruno;Deniut;Lynn Tsoflias;Cajamarca;Debito/Credito;25600.722;13/01/2025
63222;SO63222;31/12/2024;12/01/2025;12/01/2025;5;29706 - 73486730;SC;Bruno;Deniut;Lynn Tsoflias;Cajamarca;Debito/Credito;24673.5;13/01/2025
53486;SO53486;31/07/2024;14/08/2024;12/08/2024;5;29711 - 81125088;SC;Gabriele;Dickmann;Jae Pak;Ica;Debito/Credito;4949.682;13/01/2025
58994;SO58994;30/10/2024;12/11/2024;11/11/2024;5;29711 - 81125088;SC;Gabriele;Dickmann;Jae Pak;Ica;Debito/Credito;24.288;13/01/2025
65240;SO65240;29/01/2025;05/02/2025;05/02/2025;5;29711 - 81125088;SC;Gabriele;Dickmann;Jae Pak;Ica;Debito/Credito;218.454;13/01/2025
50225;SO50225;30/03/2024;13/04/2024;11/04/2024;5;29712 - 79030465;SC;Holly;Dickson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;67717.6755;13/01/2025
51739;SO51739;30/06/2024;12/07/2024;12/07/2024;5;29712 - 79030465;SC;Holly;Dickson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;111036.9487;13/01/2025
57061;SO57061;30/09/2024;07/10/2024;07/10/2024;5;29712 - 79030465;SC;Holly;Dickson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;74298.5404;13/01/2025
63216;SO63216;31/12/2024;12/01/2025;12/01/2025;5;29712 - 79030465;SC;Holly;Dickson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;45534.2812;13/01/2025
51785;SO51785;30/06/2024;12/07/2024;12/07/2024;5;29713 - 9600799;SC;Dick;Dievendorff;José Saraiva;;Debito/Credito;2130.7669;13/01/2025
57018;SO57018;30/09/2024;12/10/2024;12/10/2024;5;29713 - 9600799;SC;Dick;Dievendorff;José Saraiva;Lambayeque;Debito/Credito;1512.762;13/01/2025
63186;SO63186;31/12/2024;06/01/2025;06/01/2025;5;29713 - 9600799;SC;Dick;Dievendorff;José Saraiva;Lambayeque;Debito/Credito;645.462;13/01/2025
50252;SO50252;30/03/2024;07/04/2024;07/04/2024;5;29716 - 10316681627;SC;Blaine;Dockter;Shu Ito;Piura;Debito/Credito;95415.1188;13/01/2025
51773;SO51773;30/06/2024;12/07/2024;12/07/2024;5;29716 - 10316681627;SC;Blaine;Dockter;Shu Ito;Piura;Debito/Credito;35821.6748;13/01/2025
57085;SO57085;30/09/2024;09/10/2024;09/10/2024;5;29716 - 10316681627;SC;Blaine;Dockter;Shu Ito;Piura;Debito/Credito;26886.474;13/01/2025
63180;SO63180;31/12/2024;13/01/2025;12/01/2025;5;29716 - 10316681627;SC;Blaine;Dockter;Shu Ito;Piura;Debito/Credito;21534.168;13/01/2025
50241;SO50241;30/03/2024;08/04/2024;08/04/2024;5;29717 - 77860575;SC;Cindy;Dodd;David Campbell;Lima;Debito/Credito;153.576;13/01/2025
51792;SO51792;30/06/2024;13/07/2024;12/07/2024;5;29717 - 77860575;SC;Cindy;Dodd;David Campbell;Lima;Debito/Credito;818.7;13/01/2025
50287;SO50287;30/03/2024;07/04/2024;07/04/2024;5;29719 - 91594396;SC;Patricia;Doyle;David Campbell;Lima;Debito/Credito;183.9382;13/01/2025
51846;SO51846;30/06/2024;12/07/2024;12/07/2024;5;29719 - 91594396;SC;Patricia;Doyle;Stephen Jiang;Lima;Debito/Credito;971.982;13/01/2025
57151;SO57151;30/09/2024;12/10/2024;12/10/2024;5;29719 - 91594396;SC;Patricia;Doyle;David Campbell;Lima;Debito/Credito;2025.24;13/01/2025
63287;SO63287;31/12/2024;12/01/2025;12/01/2025;5;29719 - 91594396;SC;Patricia;Doyle;David Campbell;Lima;Debito/Credito;937.758;13/01/2025
53500;SO53500;31/07/2024;12/08/2024;12/08/2024;5;29720 - 20786974877;SC;Gerald;Drury;Shu Ito;Lima;Debito/Credito;40271.493;13/01/2025
58946;SO58946;30/10/2024;11/11/2024;11/11/2024;5;29720 - 20786974877;SC;Gerald;Drury;Shu Ito;Lima;Debito/Credito;40802.2349;13/01/2025
65252;SO65252;29/01/2025;10/02/2025;10/02/2025;5;29720 - 20786974877;SC;Gerald;Drury;Shu Ito;Lima;Debito/Credito;21026.97;13/01/2025
51695;SO51695;30/06/2024;12/07/2024;12/07/2024;5;29723 - 17481413;SC;Ed;Dudenhoefer;Rachel Valdez;Junín;Debito/Credito;249.5428;13/01/2025
51697;SO51697;30/06/2024;13/07/2024;12/07/2024;5;29723 - 17481413;SC;Ed;Dudenhoefer;Rachel Valdez;Junín;Debito/Credito;356.898;13/01/2025
57020;SO57020;30/09/2024;06/10/2024;06/10/2024;5;29723 - 17481413;SC;Ed;Dudenhoefer;Rachel Valdez;Junín;Debito/Credito;672.294;13/01/2025
50235;SO50235;30/03/2024;11/04/2024;11/04/2024;5;29724 - 78963878;SC;Bernard;Duerr;Jillian Carson;Arequipa;Debito/Credito;38464.61;13/01/2025
51762;SO51762;30/06/2024;12/07/2024;13/07/2024;5;29724 - 78963878;SC;Bernard;Duerr;Jillian Carson;Arequipa;Debito/Credito;46582.4759;13/01/2025
57076;SO57076;30/09/2024;12/10/2024;12/10/2024;5;29724 - 78963878;SC;Bernard;Duerr;Jillian Carson;Arequipa;Debito/Credito;26696.46;13/01/2025
63167;SO63167;31/12/2024;13/01/2025;12/01/2025;5;29724 - 78963878;SC;Bernard;Duerr;Jillian Carson;Arequipa;Debito/Credito;19702.746;13/01/2025
51751;SO51751;30/06/2024;13/07/2024;12/07/2024;5;29725 - 87453600;SC;Tish;Duff;Rachel Valdez;Junín;Debito/Credito;58320.1019;13/01/2025
57067;SO57067;30/09/2024;13/10/2024;12/10/2024;5;29725 - 87453600;SC;Tish;Duff;Rachel Valdez;Junín;Debito/Credito;35714.1622;13/01/2025
63214;SO63214;31/12/2024;12/01/2025;12/01/2025;5;29725 - 87453600;SC;Tish;Duff;Rachel Valdez;Junín;Debito/Credito;24457.4665;13/01/2025
51826;SO51826;30/06/2024;12/07/2024;12/07/2024;5;29727 - 72122252;SC;Bart;Duncan;David Campbell;Lima;Debito/Credito;71283.2401;13/01/2025
57130;SO57130;30/09/2024;12/10/2024;12/10/2024;5;29727 - 72122252;SC;Bart;Duncan;David Campbell;Lima;Debito/Credito;28682.652;13/01/2025
63247;SO63247;31/12/2024;13/01/2025;12/01/2025;5;29727 - 72122252;SC;Bart;Duncan;David Campbell;Lima;Debito/Credito;26884.59;13/01/2025
65265;SO65265;29/01/2025;10/02/2025;10/02/2025;5;29729 - 49068709;SC;Shelley;Dyck;Tsvi Reiter;Cusco;Debito/Credito;323.994;13/01/2025
50283;SO50283;30/03/2024;06/04/2024;08/04/2024;5;29731 - 73263768;SC;Carla;Eldridge;Jillian Carson;Arequipa;Debito/Credito;4974.1475;13/01/2025
51841;SO51841;30/06/2024;12/07/2024;12/07/2024;5;29731 - 73263768;SC;Carla;Eldridge;Jillian Carson;Arequipa;Debito/Credito;32.118;13/01/2025
57123;SO57123;30/09/2024;12/10/2024;12/10/2024;5;29731 - 73263768;SC;Carla;Eldridge;Jillian Carson;Arequipa;Debito/Credito;4973.772;13/01/2025
63264;SO63264;31/12/2024;12/01/2025;13/01/2025;5;29731 - 73263768;SC;Carla;Eldridge;Jillian Carson;Arequipa;Debito/Credito;3856.848;13/01/2025
50292;SO50292;30/03/2024;11/04/2024;11/04/2024;5;29732 - 10700142034;SC;Carol;Elliott;Michael Blythe;Piura;Debito/Credito;41211.6058;13/01/2025
51856;SO51856;30/06/2024;12/07/2024;12/07/2024;5;29732 - 10700142034;SC;Carol;Elliott;Michael Blythe;Piura;Debito/Credito;33634.68;13/01/2025
57145;SO57145;30/09/2024;12/10/2024;12/10/2024;5;29732 - 10700142034;SC;Carol;Elliott;Michael Blythe;;Debito/Credito;44595.3;13/01/2025
63280;SO63280;31/12/2024;12/01/2025;12/01/2025;5;29732 - 10700142034;SC;Carol;Elliott;Michael Blythe;Piura;Debito/Credito;24142.512;13/01/2025
53494;SO53494;31/07/2024;13/08/2024;12/08/2024;5;29735 - 10330307848;SC;Michael;Emanuel;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;109.788;13/01/2025
59000;SO59000;30/10/2024;12/11/2024;11/11/2024;5;29735 - 10330307848;SC;Michael;Emanuel;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;72.876;13/01/2025
65233;SO65233;29/01/2025;07/02/2025;07/02/2025;5;29735 - 10330307848;SC;Michael;Emanuel;Ranjit Varkey Chudukatil;;Debito/Credito;1376.994;13/01/2025
53458;SO53458;31/07/2024;13/08/2024;12/08/2024;5;29736 - 96144869;SC;Terry;Eminhizer;José Saraiva;Lambayeque;Debito/Credito;92278.0501;13/01/2025
58908;SO58908;30/10/2024;11/11/2024;11/11/2024;5;29736 - 96144869;SC;Terry;Eminhizer;Amy Alberts;;Debito/Credito;71774.1812;13/01/2025
65158;SO65158;29/01/2025;10/02/2025;10/02/2025;5;29736 - 96144869;SC;Terry;Eminhizer;José Saraiva;Lambayeque;Debito/Credito;67831.3271;13/01/2025
51138;SO51138;30/05/2024;11/06/2024;11/06/2024;5;29737 - 10013119;SC;John;Emory;Tete Mensa-Annan;Lima;Debito/Credito;32901.6223;13/01/2025
55325;SO55325;30/08/2024;12/09/2024;11/09/2024;5;29737 - 10013119;SC;John;Emory;Tete Mensa-Annan;Lima;Debito/Credito;47522.982;13/01/2025
61241;SO61241;30/11/2024;12/12/2024;12/12/2024;5;29737 - 10013119;SC;John;Emory;Tete Mensa-Annan;Lima;Debito/Credito;26298.588;13/01/2025
67346;SO67346;01/03/2025;13/03/2025;13/03/2025;5;29737 - 10013119;SC;John;Emory;Tete Mensa-Annan;Lima;Debito/Credito;41375.1;13/01/2025
53590;SO53590;31/07/2024;12/08/2024;12/08/2024;5;29738 - 47351880;SC;Gail;Erickson;Michael Blythe;La Libertad;Debito/Credito;62895.5616;13/01/2025
59040;SO59040;30/10/2024;11/11/2024;11/11/2024;5;29738 - 47351880;SC;Gail;Erickson;Michael Blythe;La Libertad;Debito/Credito;44500.45;13/01/2025
65281;SO65281;29/01/2025;10/02/2025;10/02/2025;5;29738 - 47351880;SC;Gail;Erickson;Michael Blythe;La Libertad;Debito/Credito;28262.328;13/01/2025
53597;SO53597;31/07/2024;12/08/2024;12/08/2024;5;29740 - 82623927;SC;Martha;Espinoza;Jae Pak;Ica;Debito/Credito;2042.562;13/01/2025
58973;SO58973;30/10/2024;11/11/2024;11/11/2024;5;29740 - 82623927;SC;Martha;Espinoza;Jae Pak;Ica;Debito/Credito;16.182;13/01/2025
53624;SO53624;31/07/2024;08/08/2024;08/08/2024;5;29741 - 57768115;SC;Janeth;Esteves;José Saraiva;Lambayeque;Debito/Credito;790.5564;13/01/2025
65320;SO65320;29/01/2025;10/02/2025;10/02/2025;5;29741 - 57768115;SC;Janeth;Esteves;José Saraiva;Lambayeque;Debito/Credito;602.346;13/01/2025
51125;SO51125;30/05/2024;12/06/2024;11/06/2024;5;29745 - 2149127;SC;Marc;Faeber;Rachel Valdez;Junín;Debito/Credito;1244.4926;13/01/2025
51166;SO51166;30/05/2024;11/06/2024;11/06/2024;5;29745 - 2149127;SC;Marc;Faeber;Rachel Valdez;Junín;Debito/Credito;72.162;13/01/2025
55272;SO55272;30/08/2024;11/09/2024;12/09/2024;5;29745 - 2149127;SC;Marc;Faeber;Rachel Valdez;Junín;Debito/Credito;1172.1936;13/01/2025
55274;SO55274;30/08/2024;11/09/2024;11/09/2024;5;29745 - 2149127;SC;Marc;Faeber;Amy Alberts;Junín;Debito/Credito;323.994;13/01/2025
61197;SO61197;30/11/2024;12/12/2024;12/12/2024;5;29745 - 2149127;SC;Marc;Faeber;Rachel Valdez;Junín;Debito/Credito;12629.256;13/01/2025
61198;SO61198;30/11/2024;09/12/2024;09/12/2024;5;29745 - 2149127;SC;Marc;Faeber;Amy Alberts;Junín;Debito/Credito;323.994;13/01/2025
67202;SO67202;28/02/2025;09/03/2025;09/03/2025;5;29745 - 2149127;SC;Marc;Faeber;Rachel Valdez;Junín;Debito/Credito;249.5428;13/01/2025
67296;SO67296;01/03/2025;10/03/2025;10/03/2025;5;29745 - 2149127;SC;Marc;Faeber;Rachel Valdez;Junín;Debito/Credito;24.294;13/01/2025
51097;SO51097;30/05/2024;11/06/2024;11/06/2024;5;29747 - 59629367;SC;Carolyn;Farino;David Campbell;Lima;Debito/Credito;2753.988;13/01/2025
55246;SO55246;30/08/2024;11/09/2024;11/09/2024;5;29747 - 59629367;SC;Carolyn;Farino;David Campbell;Lima;Debito/Credito;105.294;13/01/2025
61207;SO61207;30/11/2024;13/12/2024;12/12/2024;5;29747 - 59629367;SC;Carolyn;Farino;David Campbell;Lima;Debito/Credito;2186.754;13/01/2025
67310;SO67310;01/03/2025;13/03/2025;14/03/2025;5;29747 - 59629367;SC;Carolyn;Farino;David Campbell;Lima;Debito/Credito;242.994;13/01/2025
53558;SO53558;31/07/2024;13/08/2024;12/08/2024;5;29750 - 32714219;SC;Rhoda;Finley;Jae Pak;Ica;Debito/Credito;1249.65;13/01/2025
58938;SO58938;30/10/2024;11/11/2024;11/11/2024;5;29750 - 32714219;SC;Rhoda;Finley;Jae Pak;Ica;Debito/Credito;3482.85;13/01/2025
65264;SO65264;29/01/2025;06/02/2025;06/02/2025;5;29750 - 32714219;SC;Rhoda;Finley;Jae Pak;Ica;Debito/Credito;6943.506;13/01/2025
51098;SO51098;30/05/2024;11/06/2024;11/06/2024;5;29751 - 20516133676;SC;Duane;Fitzgerald;Rachel Valdez;Junín;Debito/Credito;1344.588;13/01/2025
57146;SO57146;30/09/2024;12/10/2024;12/10/2024;5;29752 - 45797658;SC;James;Fine;Jillian Carson;Arequipa;Debito/Credito;818.7;13/01/2025
63221;SO63221;31/12/2024;14/01/2025;12/01/2025;5;29752 - 45797658;SC;James;Fine;Jillian Carson;Arequipa;Debito/Credito;41.994;13/01/2025
50299;SO50299;30/03/2024;11/04/2024;11/04/2024;5;29753 - 31443152;SC;Kathie;Flood;David Campbell;Lima;Debito/Credito;819.1107;13/01/2025
51863;SO51863;30/06/2024;12/07/2024;12/07/2024;5;29753 - 31443152;SC;Kathie;Flood;David Campbell;Lima;Debito/Credito;461.694;13/01/2025
57170;SO57170;30/09/2024;12/10/2024;12/10/2024;5;29753 - 31443152;SC;Kathie;Flood;David Campbell;Lima;Debito/Credito;2897.376;13/01/2025
63273;SO63273;31/12/2024;06/01/2025;06/01/2025;5;29753 - 31443152;SC;Kathie;Flood;David Campbell;;Debito/Credito;83.988;13/01/2025
51868;SO51868;30/06/2024;12/07/2024;12/07/2024;5;29756 - 21624797;SC;Jeffrey;Ford;Tsvi Reiter;Cusco;Debito/Credito;202.332;13/01/2025
57175;SO57175;30/09/2024;09/10/2024;12/10/2024;5;29756 - 21624797;SC;Jeffrey;Ford;Tsvi Reiter;Cusco;Debito/Credito;1020.594;13/01/2025
50238;SO50238;30/03/2024;11/04/2024;11/04/2024;5;29757 - 70543014;SC;Garth;Fort;Linda Mitchell;Piura;Debito/Credito;159.558;13/01/2025
51764;SO51764;30/06/2024;13/07/2024;12/07/2024;5;29757 - 70543014;SC;Garth;Fort;Linda Mitchell;Piura;Debito/Credito;1630.53;13/01/2025
57077;SO57077;30/09/2024;08/10/2024;08/10/2024;5;29757 - 70543014;SC;Garth;Fort;Linda Mitchell;Piura;Debito/Credito;900.204;13/01/2025
63275;SO63275;31/12/2024;09/01/2025;09/01/2025;5;29757 - 70543014;SC;Garth;Fort;Linda Mitchell;Piura;Debito/Credito;41.994;13/01/2025
53555;SO53555;31/07/2024;14/08/2024;12/08/2024;5;29760 - 56537252;SC;John;Fredericksen;Lynn Tsoflias;Cajamarca;Debito/Credito;886.2949;13/01/2025
65190;SO65190;29/01/2025;10/02/2025;10/02/2025;5;29760 - 56537252;SC;John;Fredericksen;Lynn Tsoflias;;Debito/Credito;923.214;13/01/2025
53540;SO53540;31/07/2024;12/08/2024;12/08/2024;5;29762 - 58246521;SC;Liam;Friedland;Tsvi Reiter;Cusco;Debito/Credito;7416.3412;13/01/2025
58987;SO58987;30/10/2024;12/11/2024;13/11/2024;5;29762 - 58246521;SC;Liam;Friedland;Tsvi Reiter;Cusco;Debito/Credito;9709.998;13/01/2025
65165;SO65165;29/01/2025;10/02/2025;10/02/2025;5;29762 - 58246521;SC;Liam;Friedland;Tsvi Reiter;Cusco;Debito/Credito;4480.614;13/01/2025
51713;SO51713;30/06/2024;12/07/2024;12/07/2024;5;29764 - 85796658;SC;John;Ford;Michael Blythe;Piura;Debito/Credito;323.994;13/01/2025
63187;SO63187;31/12/2024;14/01/2025;12/01/2025;5;29764 - 85796658;SC;John;Ford;Michael Blythe;Piura;Debito/Credito;672.294;13/01/2025
63165;SO63165;31/12/2024;06/01/2025;06/01/2025;5;29765 - 96884693;SC;Paul;Fulton;Jillian Carson;La Libertad;Debito/Credito;1530.798;13/01/2025
55292;SO55292;30/08/2024;08/09/2024;08/09/2024;5;29767 - 44573553;SC;Aldeen;Gallagher;Tsvi Reiter;Cusco;Debito/Credito;24.294;13/01/2025
51084;SO51084;30/05/2024;11/06/2024;11/06/2024;5;29776 - 77374304;SC;Barbara;German;José Saraiva;Lambayeque;Debito/Credito;22690.4492;13/01/2025
55236;SO55236;30/08/2024;07/09/2024;07/09/2024;5;29776 - 77374304;SC;Barbara;German;José Saraiva;Lambayeque;Debito/Credito;25645.236;13/01/2025
61175;SO61175;30/11/2024;13/12/2024;12/12/2024;5;29776 - 77374304;SC;Barbara;German;José Saraiva;Lambayeque;Debito/Credito;25882.74;13/01/2025
67261;SO67261;01/03/2025;13/03/2025;13/03/2025;5;29776 - 77374304;SC;Barbara;German;José Saraiva;;Debito/Credito;29064.39;13/01/2025
51803;SO51803;30/06/2024;12/07/2024;12/07/2024;5;29777 - 10595154921;SC;Tom;Getzinger;Ranjit Varkey Chudukatil;;Debito/Credito;1717.8;13/01/2025
51724;SO51724;30/06/2024;06/07/2024;06/07/2024;5;29779 - 58362442;SC;Cornett;Gibbens;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;8617.5497;13/01/2025
57043;SO57043;30/09/2024;13/10/2024;12/10/2024;5;29779 - 58362442;SC;Cornett;Gibbens;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;6917.442;13/01/2025
63153;SO63153;31/12/2024;12/01/2025;12/01/2025;5;29779 - 58362442;SC;Cornett;Gibbens;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;11642.19;13/01/2025
50239;SO50239;30/03/2024;11/04/2024;11/04/2024;5;29780 - 26732334;SC;Frances;Giglio;Jae Pak;Ica;Debito/Credito;1743.454;13/01/2025
51766;SO51766;30/06/2024;13/07/2024;12/07/2024;5;29780 - 26732334;SC;Frances;Giglio;Jae Pak;Ica;Debito/Credito;8126.436;13/01/2025
57079;SO57079;30/09/2024;12/10/2024;15/10/2024;5;29780 - 26732334;SC;Frances;Giglio;Jae Pak;;Debito/Credito;10319.886;13/01/2025
63169;SO63169;31/12/2024;13/01/2025;15/01/2025;5;29780 - 26732334;SC;Frances;Giglio;Jae Pak;Ica;Debito/Credito;4298.958;13/01/2025
50249;SO50249;30/03/2024;11/04/2024;13/04/2024;5;29784 - 8937015;SC;Jeanie;Glenn;Linda Mitchell;Piura;Debito/Credito;14251.5357;13/01/2025
51849;SO51849;30/06/2024;12/07/2024;13/07/2024;5;29784 - 8937015;SC;Jeanie;Glenn;Linda Mitchell;Piura;Debito/Credito;10805.37;13/01/2025
57139;SO57139;30/09/2024;14/10/2024;12/10/2024;5;29784 - 8937015;SC;Jeanie;Glenn;Linda Mitchell;Piura;Debito/Credito;5927.946;13/01/2025
63261;SO63261;31/12/2024;07/01/2025;07/01/2025;5;29784 - 8937015;SC;Jeanie;Glenn;Linda Mitchell;Piura;Debito/Credito;6708.78;13/01/2025
50253;SO50253;30/03/2024;11/04/2024;11/04/2024;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;4017.1687;13/01/2025
51774;SO51774;30/06/2024;12/07/2024;12/07/2024;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;47410.2927;13/01/2025
57086;SO57086;30/09/2024;13/10/2024;12/10/2024;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;50012.2575;13/01/2025
63179;SO63179;31/12/2024;08/01/2025;08/01/2025;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;38840.7408;13/01/2025
50232;SO50232;30/03/2024;11/04/2024;11/04/2024;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;26154.5589;13/01/2025
51755;SO51755;30/06/2024;14/07/2024;12/07/2024;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;41563.506;13/01/2025
57070;SO57070;30/09/2024;12/10/2024;12/10/2024;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;18136.95;13/01/2025
63237;SO63237;31/12/2024;06/01/2025;06/01/2025;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;9477.924;13/01/2025
51871;SO51871;30/06/2024;12/07/2024;12/07/2024;5;29790 - 10721030907;SC;Lynn;Gonzales;Lynn Tsoflias;Cajamarca;Debito/Credito;200.052;13/01/2025
50282;SO50282;30/03/2024;11/04/2024;11/04/2024;5;29792 - 87450757;SC;Abigail;Gonzalez;Michael Blythe;Piura;Debito/Credito;33591.9302;13/01/2025
51825;SO51825;30/06/2024;12/07/2024;12/07/2024;5;29792 - 87450757;SC;Abigail;Gonzalez;Michael Blythe;Piura;Debito/Credito;55934.058;13/01/2025
